"Playlist","track.name","basis","value"
"Songs I like","Anyone For You (Tiger Lily)","c06",-15.0804107648725
"Songs I like","Love Myself","c06",-12.5106582491582
"Songs I like","Jungle","c06",-9.88602088167053
"Songs I like","Running Up That Hill (A Deal With God)","c06",-31.5468547880691
"Songs I like","Smile","c06",-12.3013044654939
"Songs I like","Lights - Sped Up Version","c06",-32.3163522595597
"Songs I like","Unwritten","c06",-31.9466506550218
"Songs I like","2 Be Loved (Am I Ready)","c06",-15.7111087570621
"Songs I like","Sunroof","c06",-18.0403785488959
"Songs I like","SNAP","c06",-21.6500216450216
"Songs I like","Maybe You’re The Problem","c06",-28.4512929292929
"Songs I like","Lay All Your Love On Me - Spotify Singles","c06",-17.15903
"Songs I like","Words (feat. Zara Larsson)","c06",-21.1469665354331
"Songs I like","Electric Life","c06",-17.4603597246127
"Songs I like","Automatisch","c06",-22.1471634615385
"Songs I like","Naar De Maan","c06",-15.0437246376812
"Songs I like","I Ain't Worried","c06",-20.1641891891892
"Songs I like","Through The Looking Glass","c06",-29.3884255079007
"Songs I like","Now I Know What Love Is","c06",-30.0735216783217
"Songs I like","Green Green Grass","c06",-22.6835168195719
"Songs I like","Deep Down (feat. Never Dull)","c06",-26.0759712121212
"Songs I like","Unholy (feat. Kim Petras)","c06",-13.099852991453
"Songs I like","Bright Eyes","c06",-21.4365079365079
"Songs I like","Attention","c06",-25.9653954496208
"Songs I like","There’s A First Time For Everything","c06",-22.6544455782313
"Songs I like","Cure For Me","c06",-23.4553726937269
"Songs I like","golden hour","c06",-22.7135156037992
"Songs I like","The Loneliest Time (feat. Rufus Wainwright)","c06",-20.832169212691
"Songs I like","Never Gonna Not Dance Again","c06",-14.7465723756906
"Songs I like","Zelfverzekerd","c06",-15.7537248764415
"Songs I like","Doodsbang","c06",-21.776805601318
"Songs I like","Terug Bij Af ft. Ronnie Flex","c06",-20.9098250319285
"Songs I like","Just the Two of Us (Acoustic Version)","c06",-0.091828402366864
"Songs I like","Ladada (Mon Dernier Mot)","c06",-20.4619136212625
"Songs I like","Multicolor","c06",-22.4403565217391
"Songs I like","Speechless - Acoustic","c06",-17.3481834319527
"Songs I like","Paracetamollen","c06",-14.9515822416303
"Songs I like","Lionheart (Fearless)","c06",-34.6775176151761
"Songs I like","10 Years - Chromeo Remix","c06",-16.2738245083207
"Songs I like","Hij Is Van Mij (feat. Bizzey)","c06",-28.9252113733906
"Songs I like","Stiekem","c06",-32.1053312807882
"Songs I like","Done for Me (feat. Kehlani)","c06",-14.569049924357
"Songs I like","Breathe In Breathe Out","c06",-32.1530760869565
"Songs I like","TRUSTFALL","c06",-35.0900600571973
"Songs I like","My Stupid Heart","c06",-25.1863328025478
"Songs I like","Stereo Hearts (feat. Adam Levine)","c06",-20.465387755102
"Songs I like","Stolen Dance","c06",-23.5645994940978
"Songs I like","engravings","c06",-32.4237721691678
"Songs I like","W.I.T.C.H.","c06",-23.7495758122744
"Songs I like","Flowers","c06",-24.08791188251
"Songs I like","SNAP","c06",-21.7028028776978
"Songs I like","Bohemian Rhapsody","c06",-11.1088922374429
"Songs I like","Slow Hands","c06",-13.3527235387046
"Songs I like","True Love (feat. Lily Allen)","c06",-27.8703149236193
"Songs I like","Heaven","c06",-24.321483277592
"Songs I like","We Might Even Be Falling In Love (Duet) - Spotify Singles","c06",-13.8228063492063
"Songs I dislike","State Of Unrest","c06",-34.6714201438849
"Songs I dislike","Our Time Is Now","c06",-35.2650246533128
"Songs I dislike","In the Eye of the Storm","c06",-34.8376430412371
"Songs I dislike","Omens","c06",-33.5282144444444
"Songs I dislike","The Great Heathen Army","c06",-33.4952505422994
"Songs I dislike","UNHALLØWED","c06",-34.9676980830671
"Songs I dislike","Iconoclast","c06",-40.9282664576803
"Songs I dislike","NØ GØDS, NØ MASTERS","c06",-31.3818748451053
"Songs I dislike","Superstition","c06",-35.3019004267425
"Songs I dislike","War Soup (feat. Max Cavalera, Soulfly)","c06",-36.8153277310924
"Songs I dislike","Scouring The Vile","c06",-37.0340230088496
"Songs I dislike","Breaking Point","c06",-28.5369389140272
"Songs I dislike","Dying of Everything","c06",-31.6375373931624
"Songs I dislike","Totem","c06",-38.3611626666667
"Songs I dislike","Off To War!","c06",-38.1230941446613
"Songs I dislike","Boltcutter","c06",-36.5643417159763
"Songs I dislike","1984","c06",-31.7073779971791
"Songs I dislike","Gimme That Boom","c06",-25.6876674641148
"Songs I dislike","The Watcher","c06",-38.9806089193825
"Songs I dislike","The Wrong Time","c06",-34.2419353128314
"Songs I dislike","Ground Zero","c06",-33.3559914425428
"Songs I dislike","Nightmare","c06",-32.9220317919075
"Songs I dislike","SLAUGHTER THE MARTYR","c06",-30.086967296883
"Songs I dislike","CHØKE ØN THE ASHES ØF YØUR HATE","c06",-36.7499794871795
"Songs I dislike","EXTERØCEPTIØN","c06",-37.6802765957447
"Songs I dislike","Sunset over the Empire","c06",-35.1833050847458
"Songs I dislike","Handshake with Hell","c06",-36.7633595419847
"Songs I dislike","House of Mirrors","c06",-35.3722248995984
"Songs I dislike","Where Angels Fear to Fly","c06",-35.2360490654206
"Songs I dislike","PvP","c06",-37.3130649006623
"Songs I dislike","Hardcore","c06",-39.5199068493151
"Songs I dislike","Blade Runner","c06",-40.3452522123894
"Songs I dislike","Party in My Head","c06",-33.3246915254237
"Songs I dislike","Highway to Mars","c06",-37.645226446281
"Songs I dislike","Broken Survivors","c06",-39.9967774261603
"Songs I dislike","My Dystopia","c06",-36.3544692502106
"Songs I dislike","The Lightbringer","c06",-41.05028113879
"Songs I dislike","Place That We Call Home","c06",-38.0673524861878
"Songs I dislike","Race To The Sea - History Edition","c06",-28.3625405759162
"Songs I dislike","We'll Be Free","c06",-30.5328179800222
"Songs I dislike","Race to the Sea","c06",-28.7200697674419
"Songs I dislike","Floor 555","c06",-23.565425
"Songs I dislike","GTG","c06",5.08447123893805
"Songs I dislike","Psycho Pass","c06",-10.4179050086356
"Songs I dislike","Nightmare on the Northside","c06",-3.1936670416198
"Songs I dislike","Germantown","c06",-7.70025109170306
"Songs I dislike","Must Survive","c06",5.71046564885496
"Songs I dislike","BERZERK","c06",-18.3960372836218
"Songs I dislike","Second Chances Aren't for Everyone Huh?","c06",-35.0423234042553
"Songs I dislike","Snort Cocaine for Jesus","c06",-29.3766772727273
"Songs I dislike","Is this tooth sharp enough to be called a fang?","c06",-21.6008715890851
"Songs I dislike","Red Rum","c06",-28.1762561983471
"Songs I dislike","Bayonetta","c06",-25.8179779735683
"Songs I dislike","USPS","c06",-17.1754608187135
"Songs I dislike","CLOROX 101","c06",-16.514123015873
"Songs I dislike","Bully","c06",-27.1082814498934
"Songs I dislike","Roach Latency","c06",-36.5597153748412
"Songs I dislike","CATACOMBS!","c06",-24.65296105919
"Songs I dislike","HOBGOBLIN","c06",-31.4179478935698
"Songs I dislike","NOCTURNAL","c06",-14.9952208504801
"Songs I dislike","GRAVEDIGGER","c06",-29.2142670886076
"Songs I dislike","Redemption's Here At Last","c06",-12.1711302876481
"Songs I dislike","LOCUST EFFECT","c06",-32.897100624025
"Songs I dislike","MORPHINE","c06",-32.4136618122977
"Songs I dislike","Cellophane","c06",-24.1598590225564
"Songs I dislike","Mydemonsfollowme","c06",-22.4926083591331
"Songs I dislike","Life","c06",-30.903537470726
"Songs I dislike","Let It Bang","c06",-29.7599678638941
"Songs I dislike","Silent Mission","c06",-22.9931399082569
"Songs I dislike","Graveyard Waltz","c06",-21.8252262626263
"Songs I dislike","Shadow Thread","c06",-20.8323137254902
"Songs I dislike","Halloween","c06",-25.5298173690932
"Songs I dislike","Null and Void","c06",-18.5299567779961
"Songs I dislike","DISTURBANCE","c06",-47.4990583333333
"Songs I dislike","Mutt-17","c06",-16.4701265822785
"Songs I dislike","HECTIC2","c06",-29.3626730038023
"Songs I dislike","DELINQUENT!","c06",-15.5562826086957
"Songs I dislike","SKELETONS!","c06",-21.5641065891473
"Songs I dislike","BONEZ","c06",-20.0067703125
"Songs I dislike","FOR THE HORDE!","c06",-33.4212457142857
"Songs I dislike","SEND A MESSAGE","c06",-22.8877832764505
"Songs I dislike","HANDCUFFS","c06",-23.4304074650078
"Songs I dislike","BULLETS WITH NAMES","c06",-26.723894909688
"Songs I dislike","TWO MAN APOCALYPSE","c06",-34.7271310452418
"Songs I dislike","Sleep Paralysis","c06",-14.2371957928803
"Songs I dislike","Orange Balisong","c06",-25.8467694444444
"Songs I dislike","3 From Hell","c06",-10.7307047244094
"Songs I dislike","LIVING LEGEND","c06",-13.2561405082212
"Songs I dislike","HELL IS XN EARTH","c06",-16.9221923076923
"Songs I dislike","YXU'RE TXX ANGRY.","c06",-21.4077228070175
"Songs I dislike","Look At Me!","c06",-13.1570715630885
"Songs I dislike","YEAR OF THE CAP","c06",-4.43087063953488
"Songs I dislike","Take A Step Back","c06",-16.5284885321101
"Songs I dislike","Wtf U Mean","c06",-22.5297504520796
"Songs I dislike","DeathSealReaper","c06",2.27549471458774
"Songs I dislike","Harakiri","c06",-17.4979712230216
"Songs I dislike","Spas12","c06",-19.7234957410562
"Songs I dislike","Bungee Gum","c06",-18.7285571428571
"Songs I dislike","Hold That","c06",-21.7061258644537
"Songs I dislike","Naga","c06",-0.597905587668593
"Songs I dislike","Anubis","c06",-18.0531476793249
"Songs I dislike","Red Dot","c06",0.688938650306749
"Songs I dislike","BLÜDHAVEN (feat. Haarper)","c06",-12.2125245901639
"Songs I dislike","Shiv","c06",-7.05469450549451
"Songs I dislike","Zika!","c06",-23.0018623481781
"Songs I dislike","Chamber of Fire","c06",-18.4824456193353
"Songs I dislike","RED DOT","c06",-20.4032631578947
"Songs I dislike","Venvm","c06",-20.4319117221418
"Songs I dislike","Caustic Soda","c06",-18.7131387614679
"Songs I dislike","Exodia","c06",-19.775795112782
"Songs I dislike","Money Talk","c06",-19.1917195945946
"Songs I dislike","2 Radical Diss","c06",-26.8153738317757
"Songs I dislike","Sacrilege","c06",-31.3309971988796
"Songs I dislike","Blind Boy","c06",-24.5587536945813
"Songs I dislike","i rest my case","c06",-12.9119248434238
"Songs I dislike","2077","c06",-26.8464365079365
"Songs I dislike","Feasting.On.The.Guts.Of.Angels.","c06",-20.410862
"Songs I dislike","TrenchWorld","c06",-28.818706015891
"Songs I dislike","SKEET MODE","c06",-13.2411683848797
"Songs I dislike","Dr0nched In Sw0t","c06",-22.106771195097
"Songs I dislike","Boysenberry Sepsis","c06",-15.7537868852459
"Songs I dislike","Skull Crack","c06",-10.3787391304348
"Songs I dislike","Soul So Blank","c06",-14.1983946932007
"Songs I dislike","Takeshi Kovacs Concerto in F Minor","c06",-30.7116467486819
"Songs I dislike","KILLA","c06",-37.5209847434119
"Songs I dislike","BUDLIGHT","c06",3.11441897233202
"Songs I dislike","B.O.Y.S.N.E.X.T.D.O.O.R.","c06",-30.3141391304348
"Songs I dislike","12 O'BLOCK","c06",-22.3065887230514
"Songs I dislike","TEEN TITANS BLOW","c06",-22.9722919847328
"Songs I dislike","FILL ME UP","c06",-28.7822142857143
"Songs I dislike","XXXDISCORD","c06",-16.8381339130435
"Songs I dislike","March!","c06",-16.1376041308089
"Songs I dislike","Pokeballer","c06",-23.9233605898123
"Songs I dislike","Vladimir Putin DISS TRACK","c06",-16.9562193158954
"Songs I dislike","WILLYPACK","c06",-17.64743728223
"Songs I dislike","FBI","c06",-13.9615555555556
"Songs I dislike","ILY BABY","c06",-22.661663030303
"Songs I dislike","Come Thru (feat. Shady Moon & Ciscaux)","c06",-13.61816
"Songs I dislike","MARCELINE","c06",-14.0634429429429
"Songs I dislike","V-12","c06",-20.8806958598726
"Songs I dislike","Bunny Girl","c06",-12.3387419786096
"Songs I dislike","TRAPPIN' IN JAPAN!","c06",-23.5856515373353
"Songs I dislike","Numbers","c06",-16.2872905718702
"Songs I dislike","SELENA","c06",-11.6542784992785
"Songs I dislike","Comeback","c06",-26.201908496732
"Songs I dislike","Oh Darling (feat. Soudiere)","c06",-16.2175346097202
"Songs I dislike","Spook","c06",-8.31472265625
"Songs I dislike","No Trace","c06",-26.1092933333333
"Songs I dislike","Dog U Out","c06",-18.7221747572816
"Songs I dislike","Cold Blooded","c06",-15.8518814159292
"Songs I dislike","Break Ya Self","c06",14.7797739726027
"Songs I dislike","Glock Cocked (feat. Criminal Manne & Lil' Stick Up)","c06",7.33555917480999
"Songs I dislike","Fuck a Hoe","c06",-23.079020795107
"Songs I dislike","2 Thick","c06",-1.26005236486486
"Songs I dislike","Playaz Gotta Stay Paid (feat. Criminal Manne, Tom Skeemask, DJ Zirk & Primo)","c06",-14.394637079456
"Songs I dislike","Feelin' Sick","c06",-8.86411396011396
"Songs I dislike","Murder (feat. Tom Skeemask & GK)","c06",-6.22663065843621
"Songs I dislike","19 Tini 5","c06",-28.5691053361053
"Songs I dislike","Dont Give a Fuck","c06",-8.91348255382331
"Songs I dislike","Have You Ever Heard of a Murderer (feat. Al Kapone, Gk, DJ Zirk & Premo)","c06",-11.4588181019332
"Songs I dislike","Street Sense","c06",-16.6854750733138
"Songs I dislike","Strap Wit Them Thangz","c06",-14.8817084300077
"Songs I dislike","Foregone, Pt. 1","c06",-35.7418935611038
"Songs I dislike","Foregone, Pt. 2","c06",-32.6329025641026
"Songs I dislike","Implore The Darken Sky","c06",-32.141090078329
"Songs I dislike","The Dirt I'm Buried In","c06",-23.8648299024919
"Songs I dislike","Reaper","c06",-33.1546726190476
"Songs I dislike","h34r cocaine","c06",-33.0525593451569
"Songs I dislike","Find a Way or Make One","c06",-32.9898550228311
"Songs I dislike","Get in the Ring","c06",-36.6487657864524
"Songs I dislike","Heidrun","c06",-30.9410260115607
"Songs I dislike","Skagul Rides with Me","c06",-34.8299073724008
"Songs I dislike","Exiled from Earth","c06",-37.3467116564417
"Songs I dislike","Aidus","c06",-35.3729936842105
"Songs I dislike","Thy Becoming Eternal","c06",-36.2391212553495
"Songs I dislike","Exile Of The Gods","c06",-34.3487088607595
"Songs I dislike","Versvs Christvs","c06",-34.1361527093596
"Songs I dislike","Krystallomantia","c06",-36.1020271398747
"Songs I dislike","Hybrid Stigmata - The Apostasy - Remixed & Remastered","c06",-33.4170524978831
"Songs I dislike","when we were young","c06",-31.68669296741
"Songs I dislike","Interrogativa Cantilena","c06",-32.4954732510288
"Songs I dislike","Puritania - The Kolbotn Tapes","c06",-29.4077191413238
"Songs I dislike","Tempest Of Blades","c06",-41.5067766666667
"Songs I dislike","Virtus Asinaria - Prayer","c06",-38.1540160714286
"Songs I dislike","Totentanz - Dance Macabre","c06",-35.224021141649
"Songs I dislike","Leviathan","c06",-36.2025908256881
"Songs I dislike","Hello Death","c06",-37.6186931407942
"Songs I dislike","Find My Way","c06",-41.2340831024931
"Songs I dislike","Nosferatu","c06",-36.2449697986577
"Songs I dislike","Let the Devil In","c06",-38.5121513353116
"Songs I dislike","Dream Cull","c06",-38.7521595900439
"Songs I dislike","The Dhampir, Pt. I","c06",-33.1919083820663
"Songs I dislike","When I'm Gone","c06",-34.6207506142506
"Songs I dislike","The Book of Breath","c06",-37.934489291598
"Songs I dislike","Ruhelos","c06",-35.9708388581952
"Songs I dislike","Walz","c06",-35.0258099352052
"Songs I dislike","Wounds","c06",-35.5737622461171
"Songs I dislike","We Are Doomed","c06",-34.8062613636364
"Songs I dislike","Levitate","c06",-34.8244689966178
"Songs I dislike","Cancer Culture","c06",-38.2220030090271
"Songs I dislike","I Am That Thirst","c06",-34.5240144284129
"Songs I dislike","Body Bag","c06",-36.193563559322
"Songs I dislike","RATATA","c06",-20.6076072423398
"Songs I dislike","No Time Wasted (feat. Future)","c06",-12.5518650472335
"Songs I dislike","Leave The Club (feat. Lil Durk & GloRilla)","c06",-23.21341599073
"Songs I like","I Don't Feel Like Dancin' - Radio Edit","c07",-2.14637256719184
"Songs I like","Grace Kelly","c07",1.46858192090395
"Songs I like","Haven't Met You Yet","c07",-13.0695795454545
"Songs I like","I Gotta Feeling","c07",-9.15466887417219
"Songs I like","Rock DJ","c07",7.39418522267207
"Songs I like","She's So Lovely","c07",-5.57474165636588
"Songs I like","Lady Marmalade (Voulez-vous coucher avec moi?) - Radio Edit","c07",9.07844739530133
"Songs I like","Dance with Me Tonight","c07",5.90033419689119
"Songs I like","Dear Future Husband","c07",-2.28106446991404
"Songs I like","Party In The U.S.A.","c07",3.58310091743119
"Songs I like","Umbrella","c07",-1.12654545454545
"Songs I like","December, 1963 (Oh What a Night!)","c07",-4.52895860284605
"Songs I like","I Didn't Plan It","c07",1.82688700564972
"Songs I like","Keep It Simple (feat. Wilder Woods)","c07",-7.24369847856155
"Songs I like","YES","c07",7.78482155477032
"Songs I like","What A Man Gotta Do","c07",5.04465308641975
"Songs I like","Don't Start Now","c07",3.83479319371728
"Songs I like","If I Can't Have You","c07",-14.3308397863818
"Songs I like","Birthday","c07",-0.120510899182561
"Songs I like","Violent Thing","c07",-4.20720268620269
"Songs I like","Break My Heart","c07",-2.41012631578947
"Songs I like","Think About Things","c07",-3.53672755417957
"Songs I like","Break My Heart","c07",-2.41025497076023
"Songs I like","Supalonely","c07",-16.8585793650794
"Songs I like","Born This Way","c07",18.0891384120172
"Songs I like","Wannabe","c07",-3.43421986754967
"Songs I like","Fascination","c07",-0.7274421875
"Songs I like","Walks Like Rihanna","c07",-5.5789139941691
"Songs I like","Play Date","c07",-14.5637791601866
"Songs I like","Fairytale","c07",-16.7539701046338
"Songs I like","Sugar","c07",-11.814103286385
"Songs I like","Hold My Hand","c07",7.06240043763676
"Songs I like","I Gotta Feeling","c07",-9.15466887417219
"Songs I like","Firework","c07",7.84254634146341
"Songs I like","Rain On Me (with Ariana Grande)","c07",8.22994542974079
"Songs I like","One Way or Another (Teenage Kicks)","c07",2.24318518518518
"Songs I like","I Feel Love","c07",5.08511919504644
"Songs I like","Watermelon Sugar","c07",-2.65059154929577
"Songs I like","Kleur","c07",-3.32583451202263
"Songs I like","If I Can't Have You - Gryffin Remix","c07",-5.65728202581927
"Songs I like","Electricity (with Dua Lipa)","c07",3.25867738791423
"Songs I like","Shut Up and Dance","c07",0.906992826398852
"Songs I like","Shallow","c07",19.1267047619048
"Songs I like","Brand New Day","c07",7.78939068100358
"Songs I like","A Little More","c07",-0.374904964539007
"Songs I like","When Can I See You Again? - From ""Wreck-It Ralph""/Soundtrack Version","c07",-0.411708176100629
"Songs I like","Lovely - The Voice Australia 2019 Performance / Live","c07",-4.43189570552147
"Songs I like","The Way You Make Me Feel - 2012 Remaster","c07",3.09966916043225
"Songs I like","Last Friday Night (T.G.I.F.)","c07",15.0427960042061
"Songs I like","Wrapped Up (feat. Travie McCoy)","c07",-9.53010012836971
"Songs I like","Geronimo","c07",0.737017857142857
"Songs I like","No Excuses","c07",-4.035295
"Songs I like","What I Like About You","c07",-7.54510869565217
"Songs I like","Walking On Sunshine","c07",0.994212362911266
"Songs I like","We Built This City","c07",0.304592092574735
"Songs I like","Footloose","c07",2.3376025477707
"Songs I like","Africa","c07",-6.94257656903766
"Songs I like","Mr. Blue Sky","c07",-9.80920860215054
"Songs I like","Bang Bang","c07",-4.54500501253133
"Songs I like","Don't You (Forget About Me) - Remastered 2001","c07",1.12093255395683
"Songs I like","Levitating","c07",11.2294922526818
"Songs I like","Cut To The Feeling","c07",16.9152301587302
"Songs I like","Summer Feelings (feat. Charlie Puth) - From 'SCOOB!' The Album","c07",-7.54561182108626
"Songs I like","Hallucinate","c07",8.65717741935484
"Songs I like","Five More Minutes","c07",-14.0258339920949
"Songs I like","Finally Free - From ""Smallfoot""","c07",-1.05956355283308
"Songs I like","Happiness","c07",-1.5561057023644
"Songs I like","Black Magic","c07",-2.79941791044776
"Songs I like","Without You (feat. Usher)","c07",0.40403537414966
"Songs I like","Hello","c07",17.7361850931677
"Songs I like","Electric Love","c07",18.4346828703704
"Songs I like","Dynamite","c07",2.18466187989556
"Songs I like","Lullaby","c07",-5.44164462809917
"Songs I like","The Middle","c07",5.66623208722741
"Songs I like","Someone To You","c07",6.15302369668246
"Songs I like","Ewigi Liäbi","c07",3.64502993197279
"Songs I like","Disaster","c07",10.3546534090909
"Songs I like","Minefields","c07",0.363832802547771
"Songs I like","Lotus Inn","c07",7.26899127906977
"Songs I like","One Too Many","c07",-6.08570903954802
"Songs I like","The One That Got Away","c07",12.1587645051195
"Songs I like","Slow Dance (feat. Ava Max) - Sam Feldt Remix","c07",-2.56194193548387
"Songs I like","At Least I Had Fun","c07",3.7559465408805
"Songs I like","Unbelievable","c07",-4.73186013986014
"Songs I like","Don’t Cry Me A River","c07",-5.13034965986395
"Songs I like","Copacabana (At the Copa)","c07",-11.2082125256674
"Songs I like","Hot N Cold","c07",9.97251590909091
"Songs I like","Call Me Maybe","c07",-9.8080961281709
"Songs I like","2002","c07",1.92236448598131
"Songs I like","Higher (feat. iann dior)","c07",4.28638148148148
"Songs I like","Heartbeat Song","c07",15.3398201219512
"Songs I like","Domino","c07",6.96039730639731
"Songs I like","We're Good","c07",-0.627434782608696
"Songs I like","Runaway Baby","c07",5.4701891025641
"Songs I like","Unconditionally","c07",8.49780683311432
"Songs I like","Hypnotized","c07",-3.09027654609102
"Songs I like","Little Bit of Love","c07",-3.62536612702366
"Songs I like","Love Story","c07",1.75737893296854
"Songs I like","Scars To Your Beautiful","c07",8.80925058823529
"Songs I like","Counting Stars","c07",-4.78878121878122
"Songs I like","Another Day Of Sun","c07",9.33001533018868
"Songs I like","Maps","c07",3.39368201438849
"Songs I like","Hey, Soul Sister","c07",-13.0456870415648
"Songs I like","Best Day Of My Life","c07",18.2976561210454
"Songs I like","Hall of Fame (feat. will.i.am)","c07",-4.77855555555556
"Songs I like","Me And My Broken Heart","c07",9.80119432624113
"Songs I like","Blijven Slapen","c07",4.58838948995363
"Songs I like","Forever Yours","c07",0.439906584992343
"Songs I like","Go Getter","c07",-0.318952145214521
"Songs I like","Overdrive","c07",5.49621944035346
"Songs I like","Floating Through Space","c07",6.2361400304414
"Songs I like","This Is Heaven","c07",-6.64130411826822
"Songs I like","Marvin Gaye (feat. Meghan Trainor)","c07",4.46618025751073
"Songs I like","Sixteen","c07",-16.3635968586387
"Songs I like","Uptown Funk (feat. Bruno Mars)","c07",3.61537787234043
"Songs I like","September Song","c07",7.32597092288243
"Songs I like","Wonder","c07",9.4155963963964
"Songs I like","In De Schuur","c07",-2.2420933908046
"Songs I like","Cover Me In Sunshine","c07",-5.55578418803419
"Songs I like","Can't Take My Eyes Off You","c07",-5.91779356568365
"Songs I like","Let Me Go","c07",-0.22029802259887
"Songs I like","All Falls Down (feat. Juliander)","c07",1.37454716981132
"Songs I like","High Hopes","c07",1.95060113154173
"Songs I like","Uma Thurman","c07",-10.464620049505
"Songs I like","Rather Be (feat. Jess Glynne)","c07",-5.9334593716143
"Songs I like","Mambo No. 5 (a Little Bit of...)","c07",0.354867102396514
"Songs I like","Once In a While","c07",4.32111798396334
"Songs I like","Always","c07",-0.18263597733711
"Songs I like","Brighter Than The Sun","c07",6.03796735074627
"Songs I like","Good To Be Alive (Hallelujah)","c07",5.94175784753363
"Songs I like","Beautiful Mistakes (feat. Megan Thee Stallion)","c07",2.58787545787546
"Songs I like","What Other People Say","c07",11.8461813471503
"Songs I like","Euphoria","c07",-8.98323378378378
"Songs I like","All I Know So Far","c07",5.69450341685649
"Songs I like","Life is a Highway","c07",3.87784919886899
"Songs I like","Electric - Pokemon 25 Version","c07",15.0614339339339
"Songs I like","Embers","c07",1.18343993993994
"Songs I like","10 Years","c07",-2.72714409221902
"Songs I like","Voilà","c07",-14.0759
"Songs I like","Leave Before You Love Me (with Jonas Brothers)","c07",1.84659691252144
"Songs I like","Honey, I'm Good.","c07",-7.34143462469734
"Songs I like","The Sailor's Warning","c07",-11.4380948275862
"Songs I like","Drive","c07",0.59631662591687
"Songs I like","Good Vibes","c07",-11.5432992481203
"Songs I like","I Want Love","c07",-2.22935111111111
"Songs I like","Wings","c07",15.0320815822002
"Songs I like","Make It","c07",5.78014225941423
"Songs I like","Black Heart","c07",6.81080470914127
"Songs I like","Hero","c07",-8.50496018376723
"Songs I like","Starstruck","c07",8.29929704301075
"Songs I like","You Can't Stop The Beat (""Hairspray"")","c07",-0.308956834532374
"Songs I like","Love Again","c07",-7.83053655913978
"Songs I like","Bad Habits","c07",-3.4423911637931
"Songs I like","Everybody Talks","c07",0.499625187406297
"Songs I like","Hear Me Say","c07",-9.53262329615861
"Songs I like","Starships","c07",-2.28607577807848
"Songs I like","good 4 u","c07",-1.12038855421687
"Songs I like","The Sweet Escape","c07",-11.2041365591398
"Songs I like","Treat People With Kindness","c07",-3.42759455370651
"Songs I like","Bills","c07",-3.31628679245283
"Songs I like","Increíble","c07",2.1131678200692
"Songs I like","Drive (feat. Wes Nelson)","c07",-0.197824858757062
"Songs I like","Permission to Dance","c07",0.563021341463415
"Songs I like","Cold Heart - PNAU Remix","c07",-0.816567164179105
"Songs I like","Butter","c07",3.70690214067278
"Songs I like","Lovin' Every Minute","c07",-1.00060522273426
"Songs I like","STAY (with Justin Bieber)","c07",-1.10825225225225
"Songs I like","Let Them Know","c07",-8.11976183431953
"Songs I like","Saturday","c07",-1.35902442333786
"Songs I like","this is what falling in love feels like","c07",-18.6332323759791
"Songs I like","Shivers","c07",-13.4273931731985
"Songs I like","Hold On","c07",15.3892059585492
"Songs I like","Enjoy Life","c07",-8.09721869488536
"Songs I like","Never Have I Ever","c07",-6.39521991084695
"Songs I like","Footprints","c07",6.53234941176471
"Songs I like","I Don't Wanna Talk (I Just Wanna Dance)","c07",8.17126315789474
"Songs I like","Wave of You","c07",3.9300715123095
"Songs I like","Miss You","c07",4.27224783362218
"Songs I like","She Looks So Perfect","c07",11.616800802139
"Songs I like","Learning To Fly","c07",-0.882856711915535
"Songs I like","On Me (feat. Ava Max)","c07",-5.11113301282051
"Songs I like","Dolce Vita","c07",1.12896452103396
"Songs I like","Dromen In Kleur","c07",-3.3485359375
"Songs I like","Dopamine (feat. Eyelar)","c07",-10.025254473161
"Songs I like","Sunshine","c07",-0.111037821482602
"Songs I like","A Sky Full of Stars","c07",3.50896632996633
"Songs I like","All Of The Time","c07",19.7710640854473
"Songs I like","Comingback - Single Version","c07",-13.5683317191283
"Songs I like","Ani Kuni - Edit","c07",1.40831195335277
"Songs I like","Bedroom Eyes (feat. Studio Killers)","c07",-0.316548148148148
"Songs I like","Hard Times","c07",-11.3759898989899
"Songs I like","Shake It Off","c07",4.33496465222349
"Songs I like","Title","c07",-4.43572408759124
"Songs I like","abcdefu","c07",-7.17647749196141
"Songs I like","Remember","c07",-2.54054199683043
"Songs I like","GO TO HELL","c07",5.12125525525525
"Songs I like","Leave A Little Love","c07",4.39893188405797
"Songs I like","Everything","c07",-1.39651271186441
"Songs I like","HYPER","c07",7.07075535168196
"Songs I like","I Still Haven’t Found What I’m Looking For (with Bono)","c07",-2.8264896
"Songs I like","Break Free (with Nick Kroll)","c07",14.4883962848297
"Songs I like","Could Have Been Me","c07",20.2663303167421
"Songs I like","I Say A Little Prayer (with Pharrell Williams)","c07",4.59713457076566
"Songs I like","A Sky Full of Stars","c07",-1.92228296296296
"Songs I like","Die Young","c07",-3.94985568326948
"Songs I like","Tacones Rojos","c07",0.560217086834734
"Songs I like","Queen","c07",-14.4322343032159
"Songs I like","The Way I Like You","c07",-21.4317191679049
"Songs I like","Light Switch","c07",-7.13327112676056
"Songs I like","Hallo","c07",12.0586033834586
"Songs I like","Vluchtstrook","c07",2.86605627009646
"Songs I like","Hotelschool","c07",5.81611488673139
"Songs I like","Dancing Feet (feat. DNCE)","c07",-11.5589117647059
"Songs I like","When You're Gone","c07",-0.59135835694051
"Songs I like","Missing Piece","c07",-12.408383467279
"Songs I like","Never Forget You","c07",-1.31655031446541
"Songs I like","As It Was","c07",-3.35134992679356
